Species,Common name,Year,No. sites,Collated Index,Time period
Anthocharis cardamines,Orange-tip,1997,396,2.11,1976-2012
Anthocharis cardamines,Orange-tip,1998,411,1.97,1976-2012
Anthocharis cardamines,Orange-tip,1999,424,1.93,1976-2012
Anthocharis cardamines,Orange-tip,2000,457,2.02,1976-2012
Anthocharis cardamines,Orange-tip,2001,356,1.88,1976-2012
Anthocharis cardamines,Orange-tip,2002,475,2.06,1976-2012
Anthocharis cardamines,Orange-tip,2003,482,1.93,1976-2012
Anthocharis cardamines,Orange-tip,2004,472,2.02,1976-2012
Anthocharis cardamines,Orange-tip,2005,448,2.02,1976-2012
Anthocharis cardamines,Orange-tip,2006,368,1.94,1976-2012
Anthocharis cardamines,Orange-tip,2007,493,1.95,1976-2012
Anthocharis cardamines,Orange-tip,2008,455,1.81,1976-2012
Anthocharis cardamines,Orange-tip,2009,458,2.04,1976-2012
Anthocharis cardamines,Orange-tip,2010,432,2.11,1976-2012
Anthocharis cardamines,Orange-tip,2011,666,2.24,1976-2012
Anthocharis cardamines,Orange-tip,2012,328,2.06,1976-2012
Callophrys rubi,Green Hairstreak,1976,17,2.04,1976-2012
Callophrys rubi,Green Hairstreak,1977,23,2.02,1976-2012
Callophrys rubi,Green Hairstreak,1978,24,2.01,1976-2012
Callophrys rubi,Green Hairstreak,1979,39,1.96,1976-2012
Callophrys rubi,Green Hairstreak,1980,40,2.19,1976-2012
Callophrys rubi,Green Hairstreak,1981,39,1.92,1976-2012
Callophrys rubi,Green Hairstreak,1982,47,2.24,1976-2012
Callophrys rubi,Green Hairstreak,1983,53,2.03,1976-2012
Callophrys rubi,Green Hairstreak,1984,55,2.23,1976-2012
Callophrys rubi,Green Hairstreak,1985,59,2.26,1976-2012
Callophrys rubi,Green Hairstreak,1986,64,1.96,1976-2012
Callophrys rubi,Green Hairstreak,1987,68,1.95,1976-2012
Callophrys rubi,Green Hairstreak,1988,91,2.34,1976-2012
Callophrys rubi,Green Hairstreak,1989,106,1.73,1976-2012
Callophrys rubi,Green Hairstreak,1990,124,2.06,1976-2012
Callophrys rubi,Green Hairstreak,1991,119,1.88,1976-2012
Callophrys rubi,Green Hairstreak,1992,147,2.03,1976-2012
Callophrys rubi,Green Hairstreak,1993,147,2.19,1976-2012
Callophrys rubi,Green Hairstreak,1994,162,2.11,1976-2012
Callophrys rubi,Green Hairstreak,1995,188,2.11,1976-2012
Callophrys rubi,Green Hairstreak,1996,200,1.94,1976-2012
Callophrys rubi,Green Hairstreak,1997,204,2.09,1976-2012
Callophrys rubi,Green Hairstreak,1998,209,1.93,1976-2012
Callophrys rubi,Green Hairstreak,1999,217,1.97,1976-2012
Callophrys rubi,Green Hairstreak,2000,223,2.1,1976-2012
Callophrys rubi,Green Hairstreak,2001,187,1.93,1976-2012
Callophrys rubi,Green Hairstreak,2002,210,1.92,1976-2012
Callophrys rubi,Green Hairstreak,2003,234,1.82,1976-2012
Callophrys rubi,Green Hairstreak,2004,194,1.97,1976-2012
Callophrys rubi,Green Hairstreak,2005,185,2,1976-2012
Callophrys rubi,Green Hairstreak,2006,206,1.95,1976-2012
Callophrys rubi,Green Hairstreak,2007,224,1.94,1976-2012
Callophrys rubi,Green Hairstreak,2008,243,1.67,1976-2012
Callophrys rubi,Green Hairstreak,2009,204,1.9,1976-2012
Callophrys rubi,Green Hairstreak,2010,256,1.98,1976-2012
Callophrys rubi,Green Hairstreak,2011,315,2.06,1976-2012
Callophrys rubi,Green Hairstreak,2012,190,1.57,1976-2012
Thecla betulae,Brown Hairstreak,1983,7,1.43,1976-2012
Thecla betulae,Brown Hairstreak,1984,8,2.1,1976-2012
Thecla betulae,Brown Hairstreak,1985,9,2.07,1976-2012
Thecla betulae,Brown Hairstreak,1986,10,2.06,1976-2012
Thecla betulae,Brown Hairstreak,1987,10,1.77,1976-2012
Thecla betulae,Brown Hairstreak,1988,9,1.92,1976-2012
Thecla betulae,Brown Hairstreak,1989,12,1.92,1976-2012
Thecla betulae,Brown Hairstreak,1990,12,2.14,1976-2012
Thecla betulae,Brown Hairstreak,1991,14,2.15,1976-2012
Thecla betulae,Brown Hairstreak,1992,16,1.9,1976-2012
Thecla betulae,Brown Hairstreak,1993,18,1.9,1976-2012
Thecla betulae,Brown Hairstreak,1994,19,1.97,1976-2012
Thecla betulae,Brown Hairstreak,1995,20,2.65,1976-2012
Thecla betulae,Brown Hairstreak,1996,22,2.3,1976-2012
Thecla betulae,Brown Hairstreak,1997,22,1.84,1976-2012
Thecla betulae,Brown Hairstreak,1998,24,2.1,1976-2012
Thecla betulae,Brown Hairstreak,1999,23,2.21,1976-2012
Thecla betulae,Brown Hairstreak,2000,23,2.18,1976-2012
Thecla betulae,Brown Hairstreak,2001,21,2.15,1976-2012
Thecla betulae,Brown Hairstreak,2002,25,1.82,1976-2012
Thecla betulae,Brown Hairstreak,2003,26,2.1,1976-2012
Thecla betulae,Brown Hairstreak,2004,23,2.19,1976-2012
Thecla betulae,Brown Hairstreak,2005,22,2.29,1976-2012
Thecla betulae,Brown Hairstreak,2006,24,2.04,1976-2012
Thecla betulae,Brown Hairstreak,2007,29,1.78,1976-2012
Thecla betulae,Brown Hairstreak,2008,30,1.97,1976-2012
Thecla betulae,Brown Hairstreak,2009,30,1.82,1976-2012
Thecla betulae,Brown Hairstreak,2010,37,1.9,1976-2012
Thecla betulae,Brown Hairstreak,2011,50,1.77,1976-2012
Thecla betulae,Brown Hairstreak,2012,33,1.59,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1976,23,2.64,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1977,27,1.99,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1978,28,2.43,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1979,34,1.94,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1980,36,1.93,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1981,38,2.54,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1982,37,1.95,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1983,46,2.29,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1984,53,2.29,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1985,56,1.54,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1986,61,1.45,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1987,68,1.4,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1988,73,1.34,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1989,91,1.66,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1990,107,1.9,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1991,121,1.86,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1992,135,1.96,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1993,134,1.92,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1994,157,1.98,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1995,176,2.02,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1996,200,2.17,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1997,206,2.05,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1998,215,2.15,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,1999,206,2.14,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2000,216,2.12,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2001,190,1.99,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2002,212,2.25,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2003,210,1.91,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2004,169,2.15,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2005,119,2.1,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2006,212,1.93,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2007,199,1.88,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2008,195,2.02,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2009,204,2.1,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2010,245,2.09,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2011,266,2.07,1976-2012
Favonius (Neozephyrus) quercus,Purple Hairstreak,2012,224,1.84,1976-2012
Satyrium w-album,White-letter Hairstreak,1976,16,3.25,1976-2012
Satyrium w-album,White-letter Hairstreak,1977,18,1.62,1976-2012
Satyrium w-album,White-letter Hairstreak,1978,18,2.34,1976-2012
Satyrium w-album,White-letter Hairstreak,1979,20,2.34,1976-2012
Satyrium w-album,White-letter Hairstreak,1980,22,2.12,1976-2012
Satyrium w-album,White-letter Hairstreak,1981,25,1.5,1976-2012
Satyrium w-album,White-letter Hairstreak,1982,26,1.66,1976-2012
Satyrium w-album,White-letter Hairstreak,1983,27,2.34,1976-2012
Satyrium w-album,White-letter Hairstreak,1984,29,2.81,1976-2012
Satyrium w-album,White-letter Hairstreak,1985,28,2.41,1976-2012
Satyrium w-album,White-letter Hairstreak,1986,30,2.51,1976-2012
Satyrium w-album,White-letter Hairstreak,1987,32,2.28,1976-2012
Satyrium w-album,White-letter Hairstreak,1988,36,2.07,1976-2012
Satyrium w-album,White-letter Hairstreak,1989,40,2.21,1976-2012
Satyrium w-album,White-letter Hairstreak,1990,52,1.75,1976-2012
Satyrium w-album,White-letter Hairstreak,1991,51,2.22,1976-2012
Satyrium w-album,White-letter Hairstreak,1992,55,2.33,1976-2012
Satyrium w-album,White-letter Hairstreak,1993,59,2.26,1976-2012
Satyrium w-album,White-letter Hairstreak,1994,68,2.06,1976-2012
Satyrium w-album,White-letter Hairstreak,1995,75,2.24,1976-2012
Satyrium w-album,White-letter Hairstreak,1996,83,2.41,1976-2012
Satyrium w-album,White-letter Hairstreak,1997,88,1.88,1976-2012
Satyrium w-album,White-letter Hairstreak,1998,94,1.71,1976-2012
Satyrium w-album,White-letter Hairstreak,1999,86,1.57,1976-2012
Satyrium w-album,White-letter Hairstreak,2000,87,1.79,1976-2012
Satyrium w-album,White-letter Hairstreak,2001,73,1.81,1976-2012
Satyrium w-album,White-letter Hairstreak,2002,73,1.62,1976-2012
Satyrium w-album,White-letter Hairstreak,2003,69,1.75,1976-2012
Satyrium w-album,White-letter Hairstreak,2004,60,1.8,1976-2012
Satyrium w-album,White-letter Hairstreak,2005,48,1.97,1976-2012
Satyrium w-album,White-letter Hairstreak,2006,84,1.88,1976-2012
Satyrium w-album,White-letter Hairstreak,2007,73,1.73,1976-2012
Satyrium w-album,White-letter Hairstreak,2008,95,1.54,1976-2012
Satyrium w-album,White-letter Hairstreak,2009,94,1.69,1976-2012
Satyrium w-album,White-letter Hairstreak,2010,117,1.75,1976-2012
Satyrium w-album,White-letter Hairstreak,2011,124,1.67,1976-2012
Satyrium w-album,White-letter Hairstreak,2012,119,1.12,1976-2012
Satyrium pruni,Black Hairstreak,1995,5,2.42,1976-2012
Satyrium pruni,Black Hairstreak,1996,6,2.38,1976-2012
Satyrium pruni,Black Hairstreak,1997,6,1.82,1976-2012
Satyrium pruni,Black Hairstreak,1998,5,1.67,1976-2012
Satyrium pruni,Black Hairstreak,2000,5,1.87,1976-2012
Satyrium pruni,Black Hairstreak,2001,6,1.92,1976-2012
Satyrium pruni,Black Hairstreak,2002,6,2.1,1976-2012
Satyrium pruni,Black Hairstreak,2003,5,1.27,1976-2012
Satyrium pruni,Black Hairstreak,2004,7,2.47,1976-2012
Satyrium pruni,Black Hairstreak,2005,6,1.82,1976-2012
Satyrium pruni,Black Hairstreak,2006,9,2.29,1976-2012
Satyrium pruni,Black Hairstreak,2007,9,2.25,1976-2012
Satyrium pruni,Black Hairstreak,2008,8,1.93,1976-2012
Satyrium pruni,Black Hairstreak,2009,9,2.22,1976-2012
Satyrium pruni,Black Hairstreak,2010,10,2.69,1976-2012
Satyrium pruni,Black Hairstreak,2011,10,2.23,1976-2012
Satyrium pruni,Black Hairstreak,2012,10,0.628,1976-2012
Lycaena phlaeas,Small Copper,1976,34,2.31,1976-2012
Lycaena phlaeas,Small Copper,1977,52,1.64,1976-2012
Lycaena phlaeas,Small Copper,1978,55,1.8,1976-2012
Lycaena phlaeas,Small Copper,1979,76,2.16,1976-2012
Lycaena phlaeas,Small Copper,1980,78,1.93,1976-2012
Lycaena phlaeas,Small Copper,1981,87,1.9,1976-2012
Lycaena phlaeas,Small Copper,1982,89,2.17,1976-2012
Lycaena phlaeas,Small Copper,1983,100,2.09,1976-2012
Lycaena phlaeas,Small Copper,1984,108,2.23,1976-2012
Lycaena phlaeas,Small Copper,1985,112,1.84,1976-2012
Lycaena phlaeas,Small Copper,1986,123,2.03,1976-2012
Lycaena phlaeas,Small Copper,1987,139,2.02,1976-2012
Lycaena phlaeas,Small Copper,1988,159,1.86,1976-2012
Lycaena phlaeas,Small Copper,1989,192,2.37,1976-2012
Lycaena phlaeas,Small Copper,1990,221,2.27,1976-2012
Lycaena phlaeas,Small Copper,1991,241,2.24,1976-2012
Lycaena phlaeas,Small Copper,1992,264,2.1,1976-2012
Lycaena phlaeas,Small Copper,1993,282,1.82,1976-2012
Lycaena phlaeas,Small Copper,1994,318,1.95,1976-2012
Lycaena phlaeas,Small Copper,1995,381,2.22,1976-2012
Lycaena phlaeas,Small Copper,1996,411,2.17,1976-2012
Lycaena phlaeas,Small Copper,1997,413,2.2,1976-2012
Lycaena phlaeas,Small Copper,1998,419,1.94,1976-2012
Lycaena phlaeas,Small Copper,1999,411,1.72,1976-2012
Lycaena phlaeas,Small Copper,2000,456,1.73,1976-2012
Lycaena phlaeas,Small Copper,2001,399,1.8,1976-2012
Lycaena phlaeas,Small Copper,2002,470,1.75,1976-2012
Lycaena phlaeas,Small Copper,2003,537,2.09,1976-2012
Lycaena phlaeas,Small Copper,2004,499,2.07,1976-2012
Lycaena phlaeas,Small Copper,2005,401,1.85,1976-2012
Lycaena phlaeas,Small Copper,2006,478,2.05,1976-2012
Lycaena phlaeas,Small Copper,2007,481,1.91,1976-2012
Lycaena phlaeas,Small Copper,2008,427,1.75,1976-2012
Lycaena phlaeas,Small Copper,2009,488,2,1976-2012
Lycaena phlaeas,Small Copper,2010,522,2.12,1976-2012
Lycaena phlaeas,Small Copper,2011,547,2.04,1976-2012
Lycaena phlaeas,Small Copper,2012,413,1.86,1976-2012
Cupido minimus,Small Blue,1978,6,1.98,1976-2012
Cupido minimus,Small Blue,1979,10,2.05,1976-2012
Cupido minimus,Small Blue,1980,14,2,1976-2012
Cupido minimus,Small Blue,1981,12,1.54,1976-2012
Cupido minimus,Small Blue,1982,17,1.48,1976-2012
Cupido minimus,Small Blue,1983,21,1.48,1976-2012
Cupido minimus,Small Blue,1984,16,2.05,1976-2012
Cupido minimus,Small Blue,1985,21,2.12,1976-2012
Cupido minimus,Small Blue,1986,25,2.46,1976-2012
Cupido minimus,Small Blue,1987,26,2.43,1976-2012
Cupido minimus,Small Blue,1988,37,2.25,1976-2012
Cupido minimus,Small Blue,1989,38,2.23,1976-2012
Cupido minimus,Small Blue,1990,48,2.1,1976-2012
Cupido minimus,Small Blue,1991,48,1.94,1976-2012
Cupido minimus,Small Blue,1992,57,2.16,1976-2012
Cupido minimus,Small Blue,1993,57,2.07,1976-2012
Cupido minimus,Small Blue,1994,63,2.27,1976-2012
Cupido minimus,Small Blue,1995,78,1.83,1976-2012
Cupido minimus,Small Blue,1996,83,1.65,1976-2012
Cupido minimus,Small Blue,1997,85,1.74,1976-2012
Cupido minimus,Small Blue,1998,72,1.87,1976-2012
Cupido minimus,Small Blue,1999,87,2.07,1976-2012
Cupido minimus,Small Blue,2000,90,2.05,1976-2012
Cupido minimus,Small Blue,2001,73,1.95,1976-2012
Cupido minimus,Small Blue,2002,84,1.71,1976-2012
Cupido minimus,Small Blue,2003,89,1.98,1976-2012
Cupido minimus,Small Blue,2004,84,2.17,1976-2012
Cupido minimus,Small Blue,2005,65,2.15,1976-2012
Cupido minimus,Small Blue,2006,111,2.08,1976-2012
Cupido minimus,Small Blue,2007,91,1.83,1976-2012
Cupido minimus,Small Blue,2008,112,1.84,1976-2012
Cupido minimus,Small Blue,2009,97,2.18,1976-2012
Cupido minimus,Small Blue,2010,126,2.11,1976-2012
Cupido minimus,Small Blue,2011,137,2.21,1976-2012
Cupido minimus,Small Blue,2012,90,1.94,1976-2012
Plebejus argus,Silver-studded Blue,1979,7,1.85,1976-2012
Plebejus argus,Silver-studded Blue,1980,6,2.04,1976-2012
Plebejus argus,Silver-studded Blue,1981,8,1.5,1976-2012
Plebejus argus,Silver-studded Blue,1982,7,2.2,1976-2012
Plebejus argus,Silver-studded Blue,1983,6,1.62,1976-2012
Plebejus argus,Silver-studded Blue,1984,9,1.87,1976-2012
Plebejus argus,Silver-studded Blue,1985,7,2.07,1976-2012
Plebejus argus,Silver-studded Blue,1986,6,2.31,1976-2012
Plebejus argus,Silver-studded Blue,1987,6,2.52,1976-2012
Plebejus argus,Silver-studded Blue,1988,8,1.83,1976-2012
Plebejus argus,Silver-studded Blue,1989,12,2.17,1976-2012
Plebejus argus,Silver-studded Blue,1990,16,2.07,1976-2012
Plebejus argus,Silver-studded Blue,1991,13,1.6,1976-2012
Plebejus argus,Silver-studded Blue,1992,18,1.89,1976-2012
Plebejus argus,Silver-studded Blue,1993,17,2,1976-2012
Plebejus argus,Silver-studded Blue,1994,19,2.23,1976-2012
Plebejus argus,Silver-studded Blue,1995,26,2.2,1976-2012
Plebejus argus,Silver-studded Blue,1996,26,2.46,1976-2012
Plebejus argus,Silver-studded Blue,1997,26,2.08,1976-2012
Plebejus argus,Silver-studded Blue,1998,28,1.83,1976-2012
Plebejus argus,Silver-studded Blue,1999,35,1.82,1976-2012
Plebejus argus,Silver-studded Blue,2000,35,1.85,1976-2012
Plebejus argus,Silver-studded Blue,2001,30,2.06,1976-2012
Plebejus argus,Silver-studded Blue,2002,29,2.04,1976-2012
Plebejus argus,Silver-studded Blue,2003,32,2.21,1976-2012
Plebejus argus,Silver-studded Blue,2004,25,2.01,1976-2012
Plebejus argus,Silver-studded Blue,2005,25,1.98,1976-2012
Plebejus argus,Silver-studded Blue,2006,36,2.2,1976-2012
Plebejus argus,Silver-studded Blue,2007,33,1.7,1976-2012
Plebejus argus,Silver-studded Blue,2008,38,1.8,1976-2012
Plebejus argus,Silver-studded Blue,2009,38,2.12,1976-2012
Plebejus argus,Silver-studded Blue,2010,45,2.06,1976-2012
Plebejus argus,Silver-studded Blue,2011,55,2.07,1976-2012
Plebejus argus,Silver-studded Blue,2012,45,1.73,1976-2012
Aricia agestis,Brown Argus,1976,22,2.37,1976-2012
Aricia agestis,Brown Argus,1977,28,1.96,1976-2012
Aricia agestis,Brown Argus,1978,28,1.86,1976-2012
Aricia agestis,Brown Argus,1979,37,2.07,1976-2012
Aricia agestis,Brown Argus,1980,41,1.92,1976-2012
Aricia agestis,Brown Argus,1981,44,1.73,1976-2012
Aricia agestis,Brown Argus,1982,45,2.25,1976-2012
Aricia agestis,Brown Argus,1983,54,2.07,1976-2012
Aricia agestis,Brown Argus,1984,64,2.19,1976-2012
Aricia agestis,Brown Argus,1985,69,1.82,1976-2012
Aricia agestis,Brown Argus,1986,74,1.73,1976-2012
Aricia agestis,Brown Argus,1987,82,1.56,1976-2012
Aricia agestis,Brown Argus,1988,96,1.71,1976-2012
Aricia agestis,Brown Argus,1989,118,1.99,1976-2012
Aricia agestis,Brown Argus,1990,132,2.07,1976-2012
Aricia agestis,Brown Argus,1991,145,2.03,1976-2012
Aricia agestis,Brown Argus,1992,163,1.9,1976-2012
Aricia agestis,Brown Argus,1993,174,1.76,1976-2012
Aricia agestis,Brown Argus,1994,192,2.06,1976-2012
Aricia agestis,Brown Argus,1995,227,2.29,1976-2012
Aricia agestis,Brown Argus,1996,252,2.47,1976-2012
Aricia agestis,Brown Argus,1997,263,2.3,1976-2012
Aricia agestis,Brown Argus,1998,253,1.84,1976-2012
Aricia agestis,Brown Argus,1999,279,2.03,1976-2012
Aricia agestis,Brown Argus,2000,270,2.13,1976-2012
Aricia agestis,Brown Argus,2001,229,1.89,1976-2012
Aricia agestis,Brown Argus,2002,256,1.91,1976-2012
Aricia agestis,Brown Argus,2003,273,2.05,1976-2012
Aricia agestis,Brown Argus,2004,264,2.04,1976-2012
Aricia agestis,Brown Argus,2005,243,2.1,1976-2012
Aricia agestis,Brown Argus,2006,277,2.22,1976-2012
Aricia agestis,Brown Argus,2007,284,1.83,1976-2012
Aricia agestis,Brown Argus,2008,271,1.74,1976-2012
Aricia agestis,Brown Argus,2009,291,2.04,1976-2012
Aricia agestis,Brown Argus,2010,321,2.31,1976-2012
Aricia agestis,Brown Argus,2011,365,2.15,1976-2012
Aricia agestis,Brown Argus,2012,257,1.58,1976-2012
Aricia artaxerxes,Northern Brown Argus,1979,7,2.25,1976-2012
Aricia artaxerxes,Northern Brown Argus,1980,6,2.02,1976-2012
Aricia artaxerxes,Northern Brown Argus,1981,6,1.27,1976-2012
Aricia artaxerxes,Northern Brown Argus,1982,6,2.11,1976-2012
Aricia artaxerxes,Northern Brown Argus,1983,8,2.18,1976-2012
Aricia artaxerxes,Northern Brown Argus,1984,6,2,1976-2012
Aricia artaxerxes,Northern Brown Argus,1985,5,1.59,1976-2012
Aricia artaxerxes,Northern Brown Argus,1986,6,2.06,1976-2012
Aricia artaxerxes,Northern Brown Argus,1987,7,2.13,1976-2012
Aricia artaxerxes,Northern Brown Argus,1988,6,2.29,1976-2012
Aricia artaxerxes,Northern Brown Argus,1989,9,2.37,1976-2012
Aricia artaxerxes,Northern Brown Argus,1990,12,2.19,1976-2012
Aricia artaxerxes,Northern Brown Argus,1991,9,2.03,1976-2012
Aricia artaxerxes,Northern Brown Argus,1992,12,2.4,1976-2012
Aricia artaxerxes,Northern Brown Argus,1993,10,2.33,1976-2012
Aricia artaxerxes,Northern Brown Argus,1994,16,2.34,1976-2012
Aricia artaxerxes,Northern Brown Argus,1995,15,2.2,1976-2012
Aricia artaxerxes,Northern Brown Argus,1996,16,1.96,1976-2012
Aricia artaxerxes,Northern Brown Argus,1997,21,2.09,1976-2012
Aricia artaxerxes,Northern Brown Argus,1998,21,2.03,1976-2012
Aricia artaxerxes,Northern Brown Argus,1999,24,1.94,1976-2012
Aricia artaxerxes,Northern Brown Argus,2000,26,2.1,1976-2012
Aricia artaxerxes,Northern Brown Argus,2001,19,1.94,1976-2012
Aricia artaxerxes,Northern Brown Argus,2002,25,1.91,1976-2012
Aricia artaxerxes,Northern Brown Argus,2003,34,2.01,1976-2012
Aricia artaxerxes,Northern Brown Argus,2004,28,1.89,1976-2012
Aricia artaxerxes,Northern Brown Argus,2005,23,1.85,1976-2012
Aricia artaxerxes,Northern Brown Argus,2006,30,1.87,1976-2012
Aricia artaxerxes,Northern Brown Argus,2007,23,1.49,1976-2012
Aricia artaxerxes,Northern Brown Argus,2008,22,1.81,1976-2012
Aricia artaxerxes,Northern Brown Argus,2009,32,1.87,1976-2012
Aricia artaxerxes,Northern Brown Argus,2010,32,1.83,1976-2012
Aricia artaxerxes,Northern Brown Argus,2011,34,1.92,1976-2012
Aricia artaxerxes,Northern Brown Argus,2012,21,1.71,1976-2012
Polyommatus icarus,Common Blue,1976,37,2.37,1976-2012
Polyommatus icarus,Common Blue,1977,52,1.7,1976-2012
Polyommatus icarus,Common Blue,1978,54,1.68,1976-2012
Polyommatus icarus,Common Blue,1979,77,2.03,1976-2012
Polyommatus icarus,Common Blue,1980,81,1.99,1976-2012
Polyommatus icarus,Common Blue,1981,90,1.88,1976-2012
Polyommatus icarus,Common Blue,1982,91,2.08,1976-2012
Polyommatus icarus,Common Blue,1983,103,2.26,1976-2012
Polyommatus icarus,Common Blue,1984,111,2.29,1976-2012
Polyommatus icarus,Common Blue,1985,120,1.92,1976-2012
Polyommatus icarus,Common Blue,1986,129,1.82,1976-2012
Polyommatus icarus,Common Blue,1987,143,1.8,1976-2012
Polyommatus icarus,Common Blue,1988,162,1.93,1976-2012
Polyommatus icarus,Common Blue,1989,197,2.16,1976-2012
Polyommatus icarus,Common Blue,1990,222,2.23,1976-2012
Polyommatus icarus,Common Blue,1991,252,2.06,1976-2012
Polyommatus icarus,Common Blue,1992,273,2.08,1976-2012
Polyommatus icarus,Common Blue,1993,294,1.88,1976-2012
Polyommatus icarus,Common Blue,1994,331,2.05,1976-2012
Polyommatus icarus,Common Blue,1995,388,2.11,1976-2012
Polyommatus icarus,Common Blue,1996,411,2.21,1976-2012
Polyommatus icarus,Common Blue,1997,434,2.21,1976-2012
Polyommatus icarus,Common Blue,1998,422,1.87,1976-2012
Polyommatus icarus,Common Blue,1999,451,1.94,1976-2012
Polyommatus icarus,Common Blue,2000,476,1.95,1976-2012
Polyommatus icarus,Common Blue,2001,444,1.86,1976-2012
Polyommatus icarus,Common Blue,2002,510,1.95,1976-2012
Polyommatus icarus,Common Blue,2003,576,2.22,1976-2012
Polyommatus icarus,Common Blue,2004,539,2.07,1976-2012
Polyommatus icarus,Common Blue,2005,497,2.04,1976-2012
Polyommatus icarus,Common Blue,2006,543,2.14,1976-2012
Polyommatus icarus,Common Blue,2007,494,1.59,1976-2012
Polyommatus icarus,Common Blue,2008,486,1.77,1976-2012
Polyommatus icarus,Common Blue,2009,564,1.98,1976-2012
Polyommatus icarus,Common Blue,2010,584,2.36,1976-2012
Polyommatus icarus,Common Blue,2011,578,1.97,1976-2012
Polyommatus icarus,Common Blue,2012,433,1.57,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1976,9,2.2,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1977,9,1.79,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1978,11,1.97,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1979,14,2.13,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1980,19,1.99,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1981,21,1.61,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1982,25,1.87,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1983,29,1.84,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1984,29,2.04,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1985,35,1.93,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1986,38,2.13,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1987,44,2.04,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1988,52,1.95,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1989,64,2.03,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1990,80,2.03,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1991,79,2.06,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1992,91,2.11,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1993,93,1.94,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1994,100,1.97,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1995,118,2.05,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1996,123,2.18,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1997,123,2.2,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1998,124,2.04,1976-2012
Polyommatus (Lysandra) coridon,Chalkhill Blue,1999,127,2.16,1976-2012
