Species,Common name,Year,No. sites,Collated Index,Time period
Pieris napi,Green-veined White,2000,552,2.04,1976-2015
Pieris napi,Green-veined White,2001,519,1.91,1976-2015
Pieris napi,Green-veined White,2002,613,2.02,1976-2015
Pieris napi,Green-veined White,2003,680,2.04,1976-2015
Pieris napi,Green-veined White,2004,704,2.09,1976-2015
Pieris napi,Green-veined White,2005,729,1.92,1976-2015
Pieris napi,Green-veined White,2006,800,1.83,1976-2015
Pieris napi,Green-veined White,2007,977,1.81,1976-2015
Pieris napi,Green-veined White,2008,995,1.87,1976-2015
Pieris napi,Green-veined White,2009,"1,490",2.21,1976-2015
Pieris napi,Green-veined White,2010,"1,517",2.09,1976-2015
Pieris napi,Green-veined White,2011,"1,586",2.08,1976-2015
Pieris napi,Green-veined White,2012,"1,564",1.72,1976-2015
Pieris napi,Green-veined White,2013,"1,769",2.16,1976-2015
Pieris napi,Green-veined White,2014,"1,906",2.09,1976-2015
Pieris napi,Green-veined White,2015,"2,037",1.87,1976-2015
Pieris napi,Green-veined White,1976,33,1.84,1976-2015
Pieris napi,Green-veined White,1977,56,1.75,1976-2015
Pieris napi,Green-veined White,1978,66,2.21,1976-2015
Pieris napi,Green-veined White,1979,83,2.19,1976-2015
Pieris napi,Green-veined White,1980,88,2.10,1976-2015
Pieris napi,Green-veined White,1983,105,2.04,1976-2015
Pyrgus malvae,Grizzled Skipper,1976,15,2.44,1976-2015
Pyrgus malvae,Grizzled Skipper,2015,221,1.84,1976-2015
Pyrgus malvae,Grizzled Skipper,1978,18,2.02,1976-2015
Pyrgus malvae,Grizzled Skipper,1979,26,1.95,1976-2015
Pyrgus malvae,Grizzled Skipper,1980,28,2.10,1976-2015
Pyrgus malvae,Grizzled Skipper,1981,27,1.86,1976-2015
Pyrgus malvae,Grizzled Skipper,1982,34,1.90,1976-2015
Pyrgus malvae,Grizzled Skipper,1983,38,2.02,1976-2015
Pyrgus malvae,Grizzled Skipper,1984,41,1.95,1976-2015
Pyrgus malvae,Grizzled Skipper,1985,47,2.19,1976-2015
Pyrgus malvae,Grizzled Skipper,1986,49,2.01,1976-2015
Pyrgus malvae,Grizzled Skipper,1987,63,2.05,1976-2015
Pyrgus malvae,Grizzled Skipper,1988,79,1.96,1976-2015
Pyrgus malvae,Grizzled Skipper,1989,94,1.83,1976-2015
Pyrgus malvae,Grizzled Skipper,1990,107,2.11,1976-2015
Pyrgus malvae,Grizzled Skipper,1991,111,2.11,1976-2015
Pyrgus malvae,Grizzled Skipper,1992,126,1.99,1976-2015
Pyrgus malvae,Grizzled Skipper,1993,131,1.97,1976-2015
Pyrgus malvae,Grizzled Skipper,1994,139,1.83,1976-2015
Pyrgus malvae,Grizzled Skipper,1995,159,1.95,1976-2015
Pyrgus malvae,Grizzled Skipper,1996,176,2.09,1976-2015
Pyrgus malvae,Grizzled Skipper,1997,175,2.40,1976-2015
Pyrgus malvae,Grizzled Skipper,1998,185,2.04,1976-2015
Pyrgus malvae,Grizzled Skipper,1999,190,1.90,1976-2015
Pyrgus malvae,Grizzled Skipper,2000,181,1.90,1976-2015
Pyrgus malvae,Grizzled Skipper,2001,134,1.90,1976-2015
Pyrgus malvae,Grizzled Skipper,2002,165,2.08,1976-2015
Pyrgus malvae,Grizzled Skipper,2003,161,1.86,1976-2015
Pyrgus malvae,Grizzled Skipper,2004,143,1.95,1976-2015
Pyrgus malvae,Grizzled Skipper,2005,121,1.98,1976-2015
Pyrgus malvae,Grizzled Skipper,2006,146,1.81,1976-2015
Pyrgus malvae,Grizzled Skipper,2007,163,1.96,1976-2015
Pyrgus malvae,Grizzled Skipper,2008,175,1.85,1976-2015
Pyrgus malvae,Grizzled Skipper,2009,142,1.98,1976-2015
Pyrgus malvae,Grizzled Skipper,2010,169,1.92,1976-2015
Pyrgus malvae,Grizzled Skipper,2011,232,2.22,1976-2015
Pyrgus malvae,Grizzled Skipper,2012,123,2.04,1976-2015
Pyrgus malvae,Grizzled Skipper,2013,183,1.79,1976-2015
Pyrgus malvae,Grizzled Skipper,2014,203,1.84,1976-2015
Pyrgus malvae,Grizzled Skipper,1977,16,2.43,1976-2015
Melitaea athalia,Heath Fritillary,1981,3,2.03,1976-2015
Melitaea athalia,Heath Fritillary,2015,40,1.33,1976-2015
Melitaea athalia,Heath Fritillary,1983,4,2.19,1976-2015
Melitaea athalia,Heath Fritillary,1984,18,2.38,1976-2015
Melitaea athalia,Heath Fritillary,1985,21,2.18,1976-2015
Melitaea athalia,Heath Fritillary,1986,22,2.02,1976-2015
Melitaea athalia,Heath Fritillary,1987,26,2.27,1976-2015
Melitaea athalia,Heath Fritillary,1988,22,2.52,1976-2015
Melitaea athalia,Heath Fritillary,1989,24,2.58,1976-2015
Melitaea athalia,Heath Fritillary,1990,24,2.54,1976-2015
Melitaea athalia,Heath Fritillary,1991,13,1.76,1976-2015
Melitaea athalia,Heath Fritillary,1992,6,2.54,1976-2015
Melitaea athalia,Heath Fritillary,1993,18,2.27,1976-2015
Melitaea athalia,Heath Fritillary,1994,17,2.33,1976-2015
Melitaea athalia,Heath Fritillary,1995,16,2.34,1976-2015
Melitaea athalia,Heath Fritillary,1996,19,2.21,1976-2015
Melitaea athalia,Heath Fritillary,1997,15,2.13,1976-2015
Melitaea athalia,Heath Fritillary,1998,18,1.67,1976-2015
Melitaea athalia,Heath Fritillary,1999,26,1.64,1976-2015
Melitaea athalia,Heath Fritillary,2000,25,1.80,1976-2015
Melitaea athalia,Heath Fritillary,2001,12,2.07,1976-2015
Melitaea athalia,Heath Fritillary,2002,11,2.19,1976-2015
Melitaea athalia,Heath Fritillary,2003,10,1.90,1976-2015
Melitaea athalia,Heath Fritillary,2004,13,2.09,1976-2015
Melitaea athalia,Heath Fritillary,2005,16,1.76,1976-2015
Melitaea athalia,Heath Fritillary,2006,21,2.06,1976-2015
Melitaea athalia,Heath Fritillary,2007,19,1.82,1976-2015
Melitaea athalia,Heath Fritillary,2008,35,1.94,1976-2015
Melitaea athalia,Heath Fritillary,2009,35,1.60,1976-2015
Melitaea athalia,Heath Fritillary,2010,39,1.66,1976-2015
Melitaea athalia,Heath Fritillary,2011,32,1.64,1976-2015
Melitaea athalia,Heath Fritillary,2012,25,1.34,1976-2015
Melitaea athalia,Heath Fritillary,2013,27,1.39,1976-2015
Melitaea athalia,Heath Fritillary,2014,35,1.39,1976-2015
Melitaea athalia,Heath Fritillary,1982,3,2.40,1976-2015
Argynnis adippe,High Brown Fritillary,2002,65,1.68,1976-2015
Argynnis adippe,High Brown Fritillary,2003,76,1.97,1976-2015
Argynnis adippe,High Brown Fritillary,2004,44,2.22,1976-2015
Argynnis adippe,High Brown Fritillary,2005,43,1.77,1976-2015
Argynnis adippe,High Brown Fritillary,2006,57,1.80,1976-2015
Argynnis adippe,High Brown Fritillary,2007,49,1.75,1976-2015
Argynnis adippe,High Brown Fritillary,2008,65,1.54,1976-2015
Argynnis adippe,High Brown Fritillary,2009,59,1.66,1976-2015
Argynnis adippe,High Brown Fritillary,2010,58,1.56,1976-2015
Argynnis adippe,High Brown Fritillary,2011,68,1.57,1976-2015
Argynnis adippe,High Brown Fritillary,2012,55,1.30,1976-2015
Argynnis adippe,High Brown Fritillary,2013,70,1.67,1976-2015
Argynnis adippe,High Brown Fritillary,2014,67,2.11,1976-2015
Argynnis adippe,High Brown Fritillary,2015,72,1.87,1976-2015
Argynnis adippe,High Brown Fritillary,1978,6,1.99,1976-2015
Argynnis adippe,High Brown Fritillary,1979,8,2.03,1976-2015
Argynnis adippe,High Brown Fritillary,1980,9,1.94,1976-2015
Argynnis adippe,High Brown Fritillary,1981,9,1.54,1976-2015
Argynnis adippe,High Brown Fritillary,1982,9,1.99,1976-2015
Argynnis adippe,High Brown Fritillary,1983,9,1.87,1976-2015
Argynnis adippe,High Brown Fritillary,1984,10,2.13,1976-2015
Argynnis adippe,High Brown Fritillary,1985,10,1.86,1976-2015
Argynnis adippe,High Brown Fritillary,1986,9,2.13,1976-2015
Argynnis adippe,High Brown Fritillary,1987,11,2.48,1976-2015
Argynnis adippe,High Brown Fritillary,1988,12,2.35,1976-2015
Argynnis adippe,High Brown Fritillary,1989,14,2.28,1976-2015
Argynnis adippe,High Brown Fritillary,1990,18,2.14,1976-2015
Argynnis adippe,High Brown Fritillary,1991,22,1.85,1976-2015
Argynnis adippe,High Brown Fritillary,1992,30,2.65,1976-2015
Argynnis adippe,High Brown Fritillary,1993,31,2.30,1976-2015
Argynnis adippe,High Brown Fritillary,1994,43,2.52,1976-2015
Argynnis adippe,High Brown Fritillary,1995,44,2.80,1976-2015
Argynnis adippe,High Brown Fritillary,1996,59,2.40,1976-2015
Argynnis adippe,High Brown Fritillary,1997,63,2.40,1976-2015
Argynnis adippe,High Brown Fritillary,1998,51,1.92,1976-2015
Argynnis adippe,High Brown Fritillary,1999,57,2.01,1976-2015
Argynnis adippe,High Brown Fritillary,2000,53,1.82,1976-2015
Argynnis adippe,High Brown Fritillary,2001,30,2.14,1976-2015
Celastrina argiolus,Holly Blue,1976,16,2.33,1976-2015
Celastrina argiolus,Holly Blue,2015,"1,393",2.23,1976-2015
Celastrina argiolus,Holly Blue,1978,27,1.97,1976-2015
Celastrina argiolus,Holly Blue,1979,33,2.10,1976-2015
Celastrina argiolus,Holly Blue,1980,41,1.81,1976-2015
Celastrina argiolus,Holly Blue,1981,43,1.30,1976-2015
Celastrina argiolus,Holly Blue,1982,44,1.58,1976-2015
Celastrina argiolus,Holly Blue,1983,60,1.80,1976-2015
Celastrina argiolus,Holly Blue,1984,78,2.22,1976-2015
Celastrina argiolus,Holly Blue,1985,92,2.22,1976-2015
Celastrina argiolus,Holly Blue,1986,96,1.40,1976-2015
Celastrina argiolus,Holly Blue,1987,111,1.23,1976-2015
Celastrina argiolus,Holly Blue,1988,129,1.20,1976-2015
Celastrina argiolus,Holly Blue,1989,167,2.37,1976-2015
Celastrina argiolus,Holly Blue,1990,203,2.89,1976-2015
Celastrina argiolus,Holly Blue,1991,232,2.76,1976-2015
Celastrina argiolus,Holly Blue,1992,254,2.33,1976-2015
Celastrina argiolus,Holly Blue,1993,263,1.39,1976-2015
Celastrina argiolus,Holly Blue,1994,283,1.23,1976-2015
Celastrina argiolus,Holly Blue,1995,329,1.69,1976-2015
Celastrina argiolus,Holly Blue,1996,380,2.51,1976-2015
Celastrina argiolus,Holly Blue,1997,413,2.46,1976-2015
Celastrina argiolus,Holly Blue,1998,442,2.49,1976-2015
Celastrina argiolus,Holly Blue,1999,439,1.97,1976-2015
Celastrina argiolus,Holly Blue,2000,458,1.79,1976-2015
Celastrina argiolus,Holly Blue,2001,433,2.10,1976-2015
Celastrina argiolus,Holly Blue,2002,504,2.25,1976-2015
Celastrina argiolus,Holly Blue,2003,538,1.92,1976-2015
Celastrina argiolus,Holly Blue,2004,573,2.30,1976-2015
Celastrina argiolus,Holly Blue,2005,599,2.17,1976-2015
Celastrina argiolus,Holly Blue,2006,638,2.02,1976-2015
Celastrina argiolus,Holly Blue,2007,752,2.25,1976-2015
Celastrina argiolus,Holly Blue,2008,777,2.09,1976-2015
Celastrina argiolus,Holly Blue,2009,859,1.72,1976-2015
Celastrina argiolus,Holly Blue,2010,"1,015",2.16,1976-2015
Celastrina argiolus,Holly Blue,2011,"1,060",2.11,1976-2015
Celastrina argiolus,Holly Blue,2012,"1,070",1.95,1976-2015
Celastrina argiolus,Holly Blue,2013,"1,127",1.80,1976-2015
Celastrina argiolus,Holly Blue,2014,"1,190",1.72,1976-2015
Celastrina argiolus,Holly Blue,1977,25,2.19,1976-2015
Coenonympha tullia,Large Heath,1990,8,1.84,1976-2015
Coenonympha tullia,Large Heath,2015,8,1.97,1976-2015
Coenonympha tullia,Large Heath,1992,6,1.90,1976-2015
Coenonympha tullia,Large Heath,1993,6,1.70,1976-2015
Coenonympha tullia,Large Heath,1994,7,1.84,1976-2015
Coenonympha tullia,Large Heath,1995,8,1.76,1976-2015
Coenonympha tullia,Large Heath,1996,8,1.93,1976-2015
Coenonympha tullia,Large Heath,1997,8,1.87,1976-2015
Coenonympha tullia,Large Heath,1998,6,1.53,1976-2015
Coenonympha tullia,Large Heath,1999,8,1.81,1976-2015
Coenonympha tullia,Large Heath,2000,5,2.07,1976-2015
Coenonympha tullia,Large Heath,2001,8,2.06,1976-2015
Coenonympha tullia,Large Heath,2002,8,1.80,1976-2015
Coenonympha tullia,Large Heath,2003,12,2.11,1976-2015
Coenonympha tullia,Large Heath,2004,14,2.24,1976-2015
Coenonympha tullia,Large Heath,2005,12,2.23,1976-2015
Coenonympha tullia,Large Heath,2006,12,2.30,1976-2015
Coenonympha tullia,Large Heath,2007,9,2.20,1976-2015
Coenonympha tullia,Large Heath,2008,10,2.04,1976-2015
Coenonympha tullia,Large Heath,2009,12,2.38,1976-2015
Coenonympha tullia,Large Heath,2010,12,2.46,1976-2015
Coenonympha tullia,Large Heath,2011,11,2.51,1976-2015
Coenonympha tullia,Large Heath,2012,8,2.01,1976-2015
Coenonympha tullia,Large Heath,2013,9,1.85,1976-2015
Coenonympha tullia,Large Heath,2014,8,2.06,1976-2015
Coenonympha tullia,Large Heath,1991,5,1.52,1976-2015
Ochlodes sylvanus,Large Skipper,2014,"1,415",2.12,1976-2015
Ochlodes sylvanus,Large Skipper,2015,"1,594",2.03,1976-2015
Ochlodes sylvanus,Large Skipper,1976,31,1.87,1976-2015
Ochlodes sylvanus,Large Skipper,1977,48,1.76,1976-2015
Ochlodes sylvanus,Large Skipper,1978,48,1.89,1976-2015
Ochlodes sylvanus,Large Skipper,1979,63,1.93,1976-2015
Ochlodes sylvanus,Large Skipper,1980,70,1.97,1976-2015
Ochlodes sylvanus,Large Skipper,1981,72,1.75,1976-2015
Ochlodes sylvanus,Large Skipper,1982,77,2.08,1976-2015
Ochlodes sylvanus,Large Skipper,1983,85,2.09,1976-2015
Ochlodes sylvanus,Large Skipper,1984,96,2.30,1976-2015
Ochlodes sylvanus,Large Skipper,1985,108,2.09,1976-2015
Ochlodes sylvanus,Large Skipper,1986,116,2.17,1976-2015
Ochlodes sylvanus,Large Skipper,1987,140,2.16,1976-2015
Ochlodes sylvanus,Large Skipper,1988,163,2.17,1976-2015
Ochlodes sylvanus,Large Skipper,1989,191,2.09,1976-2015
Ochlodes sylvanus,Large Skipper,1990,223,1.97,1976-2015
Ochlodes sylvanus,Large Skipper,1991,243,1.83,1976-2015
Ochlodes sylvanus,Large Skipper,1992,272,2.17,1976-2015
Ochlodes sylvanus,Large Skipper,1993,302,2.14,1976-2015
Ochlodes sylvanus,Large Skipper,1994,331,2.21,1976-2015
Ochlodes sylvanus,Large Skipper,1995,384,2.20,1976-2015
Ochlodes sylvanus,Large Skipper,1996,425,2.15,1976-2015
Ochlodes sylvanus,Large Skipper,1997,443,2.11,1976-2015
Ochlodes sylvanus,Large Skipper,1998,461,1.93,1976-2015
Ochlodes sylvanus,Large Skipper,1999,474,1.94,1976-2015
Ochlodes sylvanus,Large Skipper,2000,515,1.98,1976-2015
Ochlodes sylvanus,Large Skipper,2001,489,1.93,1976-2015
Ochlodes sylvanus,Large Skipper,2002,555,1.99,1976-2015
Ochlodes sylvanus,Large Skipper,2003,608,2.01,1976-2015
Ochlodes sylvanus,Large Skipper,2004,627,1.96,1976-2015
Ochlodes sylvanus,Large Skipper,2005,641,1.90,1976-2015
Ochlodes sylvanus,Large Skipper,2006,691,1.94,1976-2015
Ochlodes sylvanus,Large Skipper,2007,751,1.87,1976-2015
Ochlodes sylvanus,Large Skipper,2008,783,1.71,1976-2015
Ochlodes sylvanus,Large Skipper,2009,966,1.95,1976-2015
Ochlodes sylvanus,Large Skipper,2010,"1,043",2.06,1976-2015
Ochlodes sylvanus,Large Skipper,2011,"1,080",2.02,1976-2015
Ochlodes sylvanus,Large Skipper,2012,"1,091",1.69,1976-2015
Ochlodes sylvanus,Large Skipper,2013,"1,244",1.85,1976-2015
Pieris brassicae,Large White,1979,80,2.42,1976-2015
Pieris brassicae,Large White,2015,"2,071",1.95,1976-2015
Pieris brassicae,Large White,1981,90,1.99,1976-2015
Pieris brassicae,Large White,1982,95,2.15,1976-2015
Pieris brassicae,Large White,1983,107,2.06,1976-2015
Pieris brassicae,Large White,1984,116,1.91,1976-2015
Pieris brassicae,Large White,1985,124,1.87,1976-2015
Pieris brassicae,Large White,1986,132,2.12,1976-2015
Pieris brassicae,Large White,1987,155,1.75,1976-2015
Pieris brassicae,Large White,1988,174,2.22,1976-2015
Pieris brassicae,Large White,1976,34,2.04,1976-2015
Pieris brassicae,Large White,1977,53,1.78,1976-2015
Pieris brassicae,Large White,1978,63,2.18,1976-2015
Pieris brassicae,Large White,1989,208,2.17,1976-2015
Pieris brassicae,Large White,1990,236,1.99,1976-2015
Pieris brassicae,Large White,2008,"1,033",1.99,1976-2015
Pieris brassicae,Large White,2009,"1,623",2.33,1976-2015
Pieris brassicae,Large White,2010,"1,572",1.97,1976-2015
Pieris brassicae,Large White,2011,"1,577",1.89,1976-2015
Pieris brassicae,Large White,1991,262,1.99,1976-2015
Pieris brassicae,Large White,1992,291,2.60,1976-2015
Pieris brassicae,Large White,1993,319,1.92,1976-2015
Pieris brassicae,Large White,1994,349,1.95,1976-2015
Pieris brassicae,Large White,1995,408,1.92,1976-2015
Pieris brassicae,Large White,1996,443,1.62,1976-2015
Pieris brassicae,Large White,1997,474,2.03,1976-2015
Pieris brassicae,Large White,1998,487,2.08,1976-2015
Pieris brassicae,Large White,1999,500,1.87,1976-2015
Pieris brassicae,Large White,2000,551,1.93,1976-2015
Pieris brassicae,Large White,2001,524,1.84,1976-2015
Pieris brassicae,Large White,2002,611,1.97,1976-2015
Pieris brassicae,Large White,2003,693,2.02,1976-2015
Pieris brassicae,Large White,2004,713,1.97,1976-2015
Pieris brassicae,Large White,2005,744,2.04,1976-2015
Pieris brassicae,Large White,2006,824,1.96,1976-2015
Pieris brassicae,Large White,2007,"1,056",1.83,1976-2015
Pieris brassicae,Large White,2012,"1,601",1.60,1976-2015
Pieris brassicae,Large White,2013,"1,804",2.26,1976-2015
Pieris brassicae,Large White,2014,"1,921",1.75,1976-2015
Pieris brassicae,Large White,1980,87,2.07,1976-2015
Thymelicus acteon,Lulworth Skipper,1992,4,2.53,1976-2015
Thymelicus acteon,Lulworth Skipper,1993,4,2.20,1976-2015
Thymelicus acteon,Lulworth Skipper,1994,5,2.26,1976-2015
Thymelicus acteon,Lulworth Skipper,1995,5,2.09,1976-2015
Thymelicus acteon,Lulworth Skipper,1996,5,1.83,1976-2015
Thymelicus acteon,Lulworth Skipper,1997,5,1.85,1976-2015
Thymelicus acteon,Lulworth Skipper,1998,5,2.16,1976-2015
Thymelicus acteon,Lulworth Skipper,1999,5,2.41,1976-2015
Thymelicus acteon,Lulworth Skipper,2000,6,2.38,1976-2015
Thymelicus acteon,Lulworth Skipper,2001,6,2.09,1976-2015
Thymelicus acteon,Lulworth Skipper,2002,6,2.25,1976-2015
Thymelicus acteon,Lulworth Skipper,2003,6,2.23,1976-2015
Thymelicus acteon,Lulworth Skipper,2004,5,2.12,1976-2015
Thymelicus acteon,Lulworth Skipper,2005,3,1.99,1976-2015
Thymelicus acteon,Lulworth Skipper,2006,7,1.95,1976-2015
Thymelicus acteon,Lulworth Skipper,2007,6,1.65,1976-2015
Thymelicus acteon,Lulworth Skipper,2008,11,1.61,1976-2015
Thymelicus acteon,Lulworth Skipper,2009,11,1.48,1976-2015
Thymelicus acteon,Lulworth Skipper,2010,14,1.34,1976-2015
Thymelicus acteon,Lulworth Skipper,2011,12,1.61,1976-2015
Thymelicus acteon,Lulworth Skipper,2012,9,1.65,1976-2015
Thymelicus acteon,Lulworth Skipper,2013,14,2.09,1976-2015
Thymelicus acteon,Lulworth Skipper,2014,16,2.15,1976-2015
Thymelicus acteon,Lulworth Skipper,2015,14,2.08,1976-2015
Melanargia galathea,Marbled White,2005,396,1.99,1976-2015
Melanargia galathea,Marbled White,2006,440,2.14,1976-2015
Melanargia galathea,Marbled White,2007,491,2.00,1976-2015
Melanargia galathea,Marbled White,2008,513,1.88,1976-2015
Melanargia galathea,Marbled White,2009,592,1.93,1976-2015
Melanargia galathea,Marbled White,2010,625,1.88,1976-2015
Melanargia galathea,Marbled White,2011,659,1.96,1976-2015
Melanargia galathea,Marbled White,2012,701,1.92,1976-2015
Melanargia galathea,Marbled White,2013,797,2.08,1976-2015
Melanargia galathea,Marbled White,2014,872,2.23,1976-2015
Melanargia galathea,Marbled White,2015,970,2.23,1976-2015
Melanargia galathea,Marbled White,1976,13,1.85,1976-2015
Melanargia galathea,Marbled White,1977,20,1.76,1976-2015
Melanargia galathea,Marbled White,1978,21,1.60,1976-2015
Melanargia galathea,Marbled White,1979,24,1.80,1976-2015
Melanargia galathea,Marbled White,1980,30,1.87,1976-2015
Melanargia galathea,Marbled White,1981,33,1.89,1976-2015
Melanargia galathea,Marbled White,1982,36,2.05,1976-2015
Melanargia galathea,Marbled White,1983,50,2.00,1976-2015
Melanargia galathea,Marbled White,1984,58,2.21,1976-2015
Melanargia galathea,Marbled White,1985,66,2.15,1976-2015
Melanargia galathea,Marbled White,1986,73,2.11,1976-2015
Melanargia galathea,Marbled White,1987,88,1.91,1976-2015
Melanargia galathea,Marbled White,1988,105,1.72,1976-2015
Melanargia galathea,Marbled White,1989,127,1.80,1976-2015
Melanargia galathea,Marbled White,1990,140,1.92,1976-2015
Melanargia galathea,Marbled White,1991,161,2.16,1976-2015
Melanargia galathea,Marbled White,1992,174,2.18,1976-2015
Melanargia galathea,Marbled White,1993,206,2.02,1976-2015
Melanargia galathea,Marbled White,1994,218,2.02,1976-2015
Melanargia galathea,Marbled White,1995,258,1.96,1976-2015
Melanargia galathea,Marbled White,1996,288,2.15,1976-2015
Melanargia galathea,Marbled White,1997,308,2.21,1976-2015
Melanargia galathea,Marbled White,1998,316,2.13,1976-2015
Melanargia galathea,Marbled White,1999,324,2.14,1976-2015
Melanargia galathea,Marbled White,2000,349,2.14,1976-2015
Melanargia galathea,Marbled White,2001,325,2.01,1976-2015
Melanargia galathea,Marbled White,2002,371,1.93,1976-2015
Melanargia galathea,Marbled White,2003,404,2.03,1976-2015
Melanargia galathea,Marbled White,2004,389,2.03,1976-2015
Euphydryas aurinia,Marsh Fritillary,1981,8,1.50,1976-2015
Euphydryas aurinia,Marsh Fritillary,2015,107,1.83,1976-2015
Euphydryas aurinia,Marsh Fritillary,1983,12,2.52,1976-2015
Euphydryas aurinia,Marsh Fritillary,1984,18,2.18,1976-2015
Euphydryas aurinia,Marsh Fritillary,1985,20,1.66,1976-2015
Euphydryas aurinia,Marsh Fritillary,1986,21,1.52,1976-2015
Euphydryas aurinia,Marsh Fritillary,1987,23,1.76,1976-2015
Euphydryas aurinia,Marsh Fritillary,1988,29,1.74,1976-2015
Euphydryas aurinia,Marsh Fritillary,1989,38,1.76,1976-2015
Euphydryas aurinia,Marsh Fritillary,1990,41,2.08,1976-2015
Euphydryas aurinia,Marsh Fritillary,1991,52,2.21,1976-2015
Euphydryas aurinia,Marsh Fritillary,1992,55,2.19,1976-2015
Euphydryas aurinia,Marsh Fritillary,1993,69,2.26,1976-2015
Euphydryas aurinia,Marsh Fritillary,1994,76,2.33,1976-2015
Euphydryas aurinia,Marsh Fritillary,1995,84,1.84,1976-2015
Euphydryas aurinia,Marsh Fritillary,1996,86,1.92,1976-2015
Euphydryas aurinia,Marsh Fritillary,1997,106,1.87,1976-2015
Euphydryas aurinia,Marsh Fritillary,1998,96,1.58,1976-2015
Euphydryas aurinia,Marsh Fritillary,1999,95,2.04,1976-2015
Euphydryas aurinia,Marsh Fritillary,2000,86,2.26,1976-2015
Euphydryas aurinia,Marsh Fritillary,2001,70,2.45,1976-2015
Euphydryas aurinia,Marsh Fritillary,2002,83,1.94,1976-2015
Euphydryas aurinia,Marsh Fritillary,2003,77,1.97,1976-2015
Euphydryas aurinia,Marsh Fritillary,2004,71,2.00,1976-2015
Euphydryas aurinia,Marsh Fritillary,2005,70,2.17,1976-2015
Euphydryas aurinia,Marsh Fritillary,2006,83,2.37,1976-2015
Euphydryas aurinia,Marsh Fritillary,2007,79,2.07,1976-2015
Euphydryas aurinia,Marsh Fritillary,2008,90,1.65,1976-2015
Euphydryas aurinia,Marsh Fritillary,2009,83,2.05,1976-2015
Euphydryas aurinia,Marsh Fritillary,2010,99,2.39,1976-2015
Euphydryas aurinia,Marsh Fritillary,2011,103,1.93,1976-2015
Euphydryas aurinia,Marsh Fritillary,2012,72,1.43,1976-2015
Euphydryas aurinia,Marsh Fritillary,2013,82,1.89,1976-2015
Euphydryas aurinia,Marsh Fritillary,2014,94,1.92,1976-2015
Euphydryas aurinia,Marsh Fritillary,1982,8,2.72,1976-2015
Maniola jurtina,Meadow Brown,1976,37,1.87,1976-2015
Maniola jurtina,Meadow Brown,2015,"2,132",2.03,1976-2015
Maniola jurtina,Meadow Brown,1978,66,1.92,1976-2015
Maniola jurtina,Meadow Brown,1979,81,2.05,1976-2015
Maniola jurtina,Meadow Brown,1980,87,1.97,1976-2015
Maniola jurtina,Meadow Brown,1981,90,1.99,1976-2015
Maniola jurtina,Meadow Brown,1982,95,2.14,1976-2015
Maniola jurtina,Meadow Brown,1983,107,2.05,1976-2015
Maniola jurtina,Meadow Brown,1984,113,2.12,1976-2015
Maniola jurtina,Meadow Brown,1985,124,1.97,1976-2015
Maniola jurtina,Meadow Brown,1986,132,1.92,1976-2015
Maniola jurtina,Meadow Brown,1987,154,1.88,1976-2015
Maniola jurtina,Meadow Brown,1988,178,1.96,1976-2015
Maniola jurtina,Meadow Brown,1989,211,1.99,1976-2015
Maniola jurtina,Meadow Brown,1990,242,2.03,1976-2015
Maniola jurtina,Meadow Brown,1991,268,2.21,1976-2015
Maniola jurtina,Meadow Brown,1992,293,2.24,1976-2015
Maniola jurtina,Meadow Brown,1993,328,1.92,1976-2015
Maniola jurtina,Meadow Brown,1994,359,1.93,1976-2015
Maniola jurtina,Meadow Brown,1995,418,1.96,1976-2015
Maniola jurtina,Meadow Brown,1996,462,2.03,1976-2015
Maniola jurtina,Meadow Brown,1997,482,2.02,1976-2015
Maniola jurtina,Meadow Brown,1998,502,2.11,1976-2015
Maniola jurtina,Meadow Brown,1999,523,2.12,1976-2015
Maniola jurtina,Meadow Brown,2000,565,2.04,1976-2015
Maniola jurtina,Meadow Brown,2001,547,1.96,1976-2015
Maniola jurtina,Meadow Brown,2002,623,1.94,1976-2015
Maniola jurtina,Meadow Brown,2003,708,2.08,1976-2015
Maniola jurtina,Meadow Brown,2004,733,2.07,1976-2015
Maniola jurtina,Meadow Brown,2005,761,2.10,1976-2015
Maniola jurtina,Meadow Brown,2006,843,2.02,1976-2015
Maniola jurtina,Meadow Brown,2007,"1,093",1.93,1976-2015
Maniola jurtina,Meadow Brown,2008,"1,064",1.98,1976-2015
Maniola jurtina,Meadow Brown,2009,"1,611",1.92,1976-2015
Maniola jurtina,Meadow Brown,2010,"1,576",1.81,1976-2015
Maniola jurtina,Meadow Brown,2011,"1,620",1.91,1976-2015
Maniola jurtina,Meadow Brown,2012,"1,665",1.99,1976-2015
Maniola jurtina,Meadow Brown,2013,"1,841",2.01,1976-2015
Maniola jurtina,Meadow Brown,2014,"1,978",1.98,1976-2015
Maniola jurtina,Meadow Brown,1977,60,1.84,1976-2015
Aricia artaxerxes,Northern Brown Argus,1979,5,2.27,1976-2015
Aricia artaxerxes,Northern Brown Argus,2015,36,1.83,1976-2015
Aricia artaxerxes,Northern Brown Argus,1981,6,1.30,1976-2015
Aricia artaxerxes,Northern Brown Argus,1982,6,2.12,1976-2015
Aricia artaxerxes,Northern Brown Argus,1983,8,2.20,1976-2015
Aricia artaxerxes,Northern Brown Argus,1984,6,2.02,1976-2015
