Species,Common name,Year,No. sites,Collated Index,Time period
Pieris rapae,Small White,1983,105,2,1976-2016
Pieris rapae,Small White,1982,93,2.18,1976-2016
Pieris rapae,Small White,1985,122,1.91,1976-2016
Pieris rapae,Small White,1986,129,2.34,1976-2016
Pieris rapae,Small White,1987,151,1.9,1976-2016
Pieris rapae,Small White,1988,172,1.96,1976-2016
Pieris rapae,Small White,1989,204,2.21,1976-2016
Pieris rapae,Small White,1990,233,2.1,1976-2016
Pieris rapae,Small White,1991,256,1.98,1976-2016
Pieris rapae,Small White,1992,283,2.24,1976-2016
Pieris rapae,Small White,1993,305,1.76,1976-2016
Pieris rapae,Small White,1994,342,2.17,1976-2016
Pieris rapae,Small White,1995,401,2.35,1976-2016
Pieris rapae,Small White,1996,438,1.96,1976-2016
Pieris rapae,Small White,1997,469,2.27,1976-2016
Pieris rapae,Small White,1998,483,1.94,1976-2016
Pieris rapae,Small White,1999,498,1.86,1976-2016
Pieris rapae,Small White,2000,550,1.87,1976-2016
Pieris rapae,Small White,2001,526,1.88,1976-2016
Pieris rapae,Small White,2002,607,1.86,1976-2016
Pieris rapae,Small White,2003,694,2.14,1976-2016
Pieris rapae,Small White,2004,719,2.1,1976-2016
Pieris rapae,Small White,2005,746,1.94,1976-2016
Pieris rapae,Small White,2006,835,1.98,1976-2016
Pieris rapae,Small White,2007,1020,1.8,1976-2016
Pieris rapae,Small White,2008,1026,1.81,1976-2016
Pieris rapae,Small White,2009,1583,2.1,1976-2016
Pieris rapae,Small White,2010,1566,1.98,1976-2016
Pieris rapae,Small White,2011,1561,1.96,1976-2016
Pieris rapae,Small White,2012,1591,1.61,1976-2016
Pieris rapae,Small White,2013,1810,2.3,1976-2016
Pieris rapae,Small White,2014,1930,1.83,1976-2016
Pieris rapae,Small White,2015,2070,1.85,1976-2016
Pieris rapae,Small White,2016,2109,1.9,1976-2016
Pieris rapae,Small White,1976,35,1.96,1976-2016
Pieris rapae,Small White,1977,57,1.91,1976-2016
Pieris rapae,Small White,1978,64,2.26,1976-2016
Pieris rapae,Small White,1979,79,2.14,1976-2016
Pieris rapae,Small White,1980,83,1.88,1976-2016
Pieris rapae,Small White,1981,88,1.75,1976-2016
Pieris rapae,Small White,1984,112,2.07,1976-2016
Pararge aegeria,Speckled Wood,2003,623,2.13,1976-2016
Pararge aegeria,Speckled Wood,2002,575,2.07,1976-2016
Pararge aegeria,Speckled Wood,2005,675,2.09,1976-2016
Pararge aegeria,Speckled Wood,2006,738,2.06,1976-2016
Pararge aegeria,Speckled Wood,2007,947,1.94,1976-2016
Pararge aegeria,Speckled Wood,2008,950,2.13,1976-2016
Pararge aegeria,Speckled Wood,2009,1417,2.24,1976-2016
Pararge aegeria,Speckled Wood,2010,1428,2.06,1976-2016
Pararge aegeria,Speckled Wood,2011,1417,2.11,1976-2016
Pararge aegeria,Speckled Wood,2012,1449,1.87,1976-2016
Pararge aegeria,Speckled Wood,2013,1635,2.1,1976-2016
Pararge aegeria,Speckled Wood,2014,1781,2.14,1976-2016
Pararge aegeria,Speckled Wood,2015,1915,1.99,1976-2016
Pararge aegeria,Speckled Wood,2016,1985,2.04,1976-2016
Pararge aegeria,Speckled Wood,1976,24,1.89,1976-2016
Pararge aegeria,Speckled Wood,1977,32,1.48,1976-2016
Pararge aegeria,Speckled Wood,1978,35,1.86,1976-2016
Pararge aegeria,Speckled Wood,1979,46,1.85,1976-2016
Pararge aegeria,Speckled Wood,1980,51,1.92,1976-2016
Pararge aegeria,Speckled Wood,1981,53,2.01,1976-2016
Pararge aegeria,Speckled Wood,1982,55,2.03,1976-2016
Pararge aegeria,Speckled Wood,1983,66,1.97,1976-2016
Pararge aegeria,Speckled Wood,1984,78,1.85,1976-2016
Pararge aegeria,Speckled Wood,1985,89,1.65,1976-2016
Pararge aegeria,Speckled Wood,1986,96,1.89,1976-2016
Pararge aegeria,Speckled Wood,1987,119,2.03,1976-2016
Pararge aegeria,Speckled Wood,1988,144,2.16,1976-2016
Pararge aegeria,Speckled Wood,1989,176,2.21,1976-2016
Pararge aegeria,Speckled Wood,1990,204,2.01,1976-2016
Pararge aegeria,Speckled Wood,1991,236,1.98,1976-2016
Pararge aegeria,Speckled Wood,1992,263,2.13,1976-2016
Pararge aegeria,Speckled Wood,1993,296,2.03,1976-2016
Pararge aegeria,Speckled Wood,1994,324,2.07,1976-2016
Pararge aegeria,Speckled Wood,1995,381,1.98,1976-2016
Pararge aegeria,Speckled Wood,1996,409,1.8,1976-2016
Pararge aegeria,Speckled Wood,1997,445,1.98,1976-2016
Pararge aegeria,Speckled Wood,1998,466,2.02,1976-2016
Pararge aegeria,Speckled Wood,1999,476,2.07,1976-2016
Pararge aegeria,Speckled Wood,2000,522,2.09,1976-2016
Pararge aegeria,Speckled Wood,2001,486,1.96,1976-2016
Pararge aegeria,Speckled Wood,2004,640,2.09,1976-2016
Papilio machaon,Swallowtail,1976,1,2.4,1976-2016
Papilio machaon,Swallowtail,2016,4,1.67,1976-2016
Papilio machaon,Swallowtail,1979,2,1.84,1976-2016
Papilio machaon,Swallowtail,1980,2,1.66,1976-2016
Papilio machaon,Swallowtail,1981,2,1.7,1976-2016
Papilio machaon,Swallowtail,1982,2,2.01,1976-2016
Papilio machaon,Swallowtail,1983,2,1.7,1976-2016
Papilio machaon,Swallowtail,1984,2,1.76,1976-2016
Papilio machaon,Swallowtail,1985,2,2.35,1976-2016
Papilio machaon,Swallowtail,1986,2,1.84,1976-2016
Papilio machaon,Swallowtail,1987,2,2.04,1976-2016
Papilio machaon,Swallowtail,1988,1,1.82,1976-2016
Papilio machaon,Swallowtail,1989,3,2.14,1976-2016
Papilio machaon,Swallowtail,1990,2,1.98,1976-2016
Papilio machaon,Swallowtail,1991,2,1.94,1976-2016
Papilio machaon,Swallowtail,1992,2,2.07,1976-2016
Papilio machaon,Swallowtail,1993,2,2.2,1976-2016
Papilio machaon,Swallowtail,1994,1,1.79,1976-2016
Papilio machaon,Swallowtail,1995,1,2.31,1976-2016
Papilio machaon,Swallowtail,1996,2,2.15,1976-2016
Papilio machaon,Swallowtail,1997,1,2.09,1976-2016
Papilio machaon,Swallowtail,1999,2,2.23,1976-2016
Papilio machaon,Swallowtail,2000,1,2.11,1976-2016
Papilio machaon,Swallowtail,2001,1,2.07,1976-2016
Papilio machaon,Swallowtail,2002,1,1.95,1976-2016
Papilio machaon,Swallowtail,2003,2,2.02,1976-2016
Papilio machaon,Swallowtail,2004,1,2.28,1976-2016
Papilio machaon,Swallowtail,2005,1,2.18,1976-2016
Papilio machaon,Swallowtail,2008,3,1.97,1976-2016
Papilio machaon,Swallowtail,2009,2,1.66,1976-2016
Papilio machaon,Swallowtail,2010,4,2.21,1976-2016
Papilio machaon,Swallowtail,2011,4,2.36,1976-2016
Papilio machaon,Swallowtail,2012,5,1.85,1976-2016
Papilio machaon,Swallowtail,2013,7,2.18,1976-2016
Papilio machaon,Swallowtail,2014,7,2.24,1976-2016
Papilio machaon,Swallowtail,2015,5,1.78,1976-2016
Papilio machaon,Swallowtail,1977,1,1.43,1976-2016
Lasiommata megera,Wall,2001,293,1.93,1976-2016
Lasiommata megera,Wall,2000,339,2.02,1976-2016
Lasiommata megera,Wall,2003,367,1.91,1976-2016
Lasiommata megera,Wall,2004,377,1.94,1976-2016
Lasiommata megera,Wall,2005,387,1.88,1976-2016
Lasiommata megera,Wall,2006,424,1.79,1976-2016
Lasiommata megera,Wall,2007,435,1.47,1976-2016
Lasiommata megera,Wall,2008,456,1.62,1976-2016
Lasiommata megera,Wall,2009,548,1.7,1976-2016
Lasiommata megera,Wall,2010,559,1.64,1976-2016
Lasiommata megera,Wall,2011,566,1.51,1976-2016
Lasiommata megera,Wall,2012,533,1.45,1976-2016
Lasiommata megera,Wall,2013,568,1.78,1976-2016
Lasiommata megera,Wall,2014,627,1.72,1976-2016
Lasiommata megera,Wall,2015,687,1.46,1976-2016
Lasiommata megera,Wall,2016,657,1.3,1976-2016
Lasiommata megera,Wall,1976,34,2.68,1976-2016
Lasiommata megera,Wall,1977,42,1.99,1976-2016
Lasiommata megera,Wall,1978,51,2.06,1976-2016
Lasiommata megera,Wall,1979,65,2.19,1976-2016
Lasiommata megera,Wall,1980,73,2.21,1976-2016
Lasiommata megera,Wall,1981,74,2.42,1976-2016
Lasiommata megera,Wall,1982,81,2.67,1976-2016
Lasiommata megera,Wall,1983,91,2.7,1976-2016
Lasiommata megera,Wall,1984,101,2.56,1976-2016
Lasiommata megera,Wall,1985,106,2.07,1976-2016
Lasiommata megera,Wall,1986,106,1.99,1976-2016
Lasiommata megera,Wall,1987,120,1.86,1976-2016
Lasiommata megera,Wall,1988,134,2.07,1976-2016
Lasiommata megera,Wall,1989,156,2.47,1976-2016
Lasiommata megera,Wall,1990,182,2.54,1976-2016
Lasiommata megera,Wall,1991,188,2.34,1976-2016
Lasiommata megera,Wall,1992,215,2.24,1976-2016
Lasiommata megera,Wall,1993,230,2.03,1976-2016
Lasiommata megera,Wall,1994,242,2.06,1976-2016
Lasiommata megera,Wall,1995,284,1.99,1976-2016
Lasiommata megera,Wall,1996,293,1.82,1976-2016
Lasiommata megera,Wall,1997,292,1.84,1976-2016
Lasiommata megera,Wall,1998,300,2.03,1976-2016
Lasiommata megera,Wall,1999,313,2.13,1976-2016
Lasiommata megera,Wall,2002,336,1.88,1976-2016
Limenitis camilla,White Admiral,2008,134,1.83,1976-2016
Limenitis camilla,White Admiral,2009,138,1.9,1976-2016
Limenitis camilla,White Admiral,2010,173,2.15,1976-2016
Limenitis camilla,White Admiral,2011,179,1.85,1976-2016
Limenitis camilla,White Admiral,2012,144,1.63,1976-2016
Limenitis camilla,White Admiral,2013,186,1.85,1976-2016
Limenitis camilla,White Admiral,2014,205,1.93,1976-2016
Limenitis camilla,White Admiral,2015,212,1.83,1976-2016
Limenitis camilla,White Admiral,2016,223,1.45,1976-2016
Limenitis camilla,White Admiral,1976,14,2.54,1976-2016
Limenitis camilla,White Admiral,1977,14,1.97,1976-2016
Limenitis camilla,White Admiral,1978,14,2.22,1976-2016
Limenitis camilla,White Admiral,1979,18,2.39,1976-2016
Limenitis camilla,White Admiral,1980,20,1.88,1976-2016
Limenitis camilla,White Admiral,1981,21,1.88,1976-2016
Limenitis camilla,White Admiral,1982,23,2.24,1976-2016
Limenitis camilla,White Admiral,1983,28,2.3,1976-2016
Limenitis camilla,White Admiral,1984,33,2.37,1976-2016
Limenitis camilla,White Admiral,1985,38,2.28,1976-2016
Limenitis camilla,White Admiral,1986,48,2.22,1976-2016
Limenitis camilla,White Admiral,1987,55,2.16,1976-2016
Limenitis camilla,White Admiral,1988,59,1.79,1976-2016
Limenitis camilla,White Admiral,1989,74,1.79,1976-2016
Limenitis camilla,White Admiral,1990,80,1.76,1976-2016
Limenitis camilla,White Admiral,1991,88,1.96,1976-2016
Limenitis camilla,White Admiral,1992,92,2.44,1976-2016
Limenitis camilla,White Admiral,1993,91,2.11,1976-2016
Limenitis camilla,White Admiral,1994,105,2.03,1976-2016
Limenitis camilla,White Admiral,1995,120,2.04,1976-2016
Limenitis camilla,White Admiral,1996,130,2.18,1976-2016
Limenitis camilla,White Admiral,1997,135,1.97,1976-2016
Limenitis camilla,White Admiral,1998,135,1.98,1976-2016
Limenitis camilla,White Admiral,1999,137,1.79,1976-2016
Limenitis camilla,White Admiral,2000,130,1.78,1976-2016
Limenitis camilla,White Admiral,2001,114,1.74,1976-2016
Limenitis camilla,White Admiral,2002,114,1.74,1976-2016
Limenitis camilla,White Admiral,2003,125,1.92,1976-2016
Limenitis camilla,White Admiral,2004,115,2.04,1976-2016
Limenitis camilla,White Admiral,2005,97,2,1976-2016
Limenitis camilla,White Admiral,2006,142,2.18,1976-2016
Limenitis camilla,White Admiral,2007,124,1.92,1976-2016
Satyrium w-album,White-letter Hairstreak,1984,17,2.99,1976-2016
Satyrium w-album,White-letter Hairstreak,1983,15,2.55,1976-2016
Satyrium w-album,White-letter Hairstreak,1986,20,2.66,1976-2016
Satyrium w-album,White-letter Hairstreak,1987,20,2.54,1976-2016
Satyrium w-album,White-letter Hairstreak,1988,27,2.15,1976-2016
Satyrium w-album,White-letter Hairstreak,1989,30,2.28,1976-2016
Satyrium w-album,White-letter Hairstreak,1990,37,2.01,1976-2016
Satyrium w-album,White-letter Hairstreak,1991,38,2.39,1976-2016
Satyrium w-album,White-letter Hairstreak,1992,41,2.52,1976-2016
Satyrium w-album,White-letter Hairstreak,1993,52,2.37,1976-2016
Satyrium w-album,White-letter Hairstreak,1994,58,2.11,1976-2016
Satyrium w-album,White-letter Hairstreak,1995,68,2.4,1976-2016
Satyrium w-album,White-letter Hairstreak,1996,83,2.59,1976-2016
Satyrium w-album,White-letter Hairstreak,1997,84,1.95,1976-2016
Satyrium w-album,White-letter Hairstreak,1998,93,1.81,1976-2016
Satyrium w-album,White-letter Hairstreak,1999,95,1.69,1976-2016
Satyrium w-album,White-letter Hairstreak,2000,99,1.79,1976-2016
Satyrium w-album,White-letter Hairstreak,2001,91,1.81,1976-2016
Satyrium w-album,White-letter Hairstreak,2002,90,1.59,1976-2016
Satyrium w-album,White-letter Hairstreak,2003,93,1.67,1976-2016
Satyrium w-album,White-letter Hairstreak,2004,98,1.73,1976-2016
Satyrium w-album,White-letter Hairstreak,2005,106,1.71,1976-2016
Satyrium w-album,White-letter Hairstreak,2006,128,1.79,1976-2016
Satyrium w-album,White-letter Hairstreak,2007,125,1.66,1976-2016
Satyrium w-album,White-letter Hairstreak,2008,134,1.41,1976-2016
Satyrium w-album,White-letter Hairstreak,2009,141,1.53,1976-2016
Satyrium w-album,White-letter Hairstreak,2010,152,1.65,1976-2016
Satyrium w-album,White-letter Hairstreak,2011,155,1.62,1976-2016
Satyrium w-album,White-letter Hairstreak,2012,150,1.06,1976-2016
Satyrium w-album,White-letter Hairstreak,2013,175,1.37,1976-2016
Satyrium w-album,White-letter Hairstreak,2014,192,1.31,1976-2016
Satyrium w-album,White-letter Hairstreak,2015,218,1.28,1976-2016
Satyrium w-album,White-letter Hairstreak,2016,204,1.04,1976-2016
Satyrium w-album,White-letter Hairstreak,1976,6,3.98,1976-2016
Satyrium w-album,White-letter Hairstreak,1977,8,1.83,1976-2016
Satyrium w-album,White-letter Hairstreak,1978,8,2.46,1976-2016
Satyrium w-album,White-letter Hairstreak,1979,9,2.61,1976-2016
Satyrium w-album,White-letter Hairstreak,1980,9,2.09,1976-2016
Satyrium w-album,White-letter Hairstreak,1981,11,1.55,1976-2016
Satyrium w-album,White-letter Hairstreak,1982,11,1.82,1976-2016
Satyrium w-album,White-letter Hairstreak,1985,19,2.61,1976-2016
Leptidea sinapis,Wood White,2016,49,1.64,1976-2016
Leptidea sinapis,Wood White,2015,48,1.61,1976-2016
Leptidea sinapis,Wood White,1980,6,3.2,1976-2016
Leptidea sinapis,Wood White,1981,7,2.21,1976-2016
Leptidea sinapis,Wood White,1982,6,2.55,1976-2016
Leptidea sinapis,Wood White,1983,6,2.37,1976-2016
Leptidea sinapis,Wood White,1984,8,2.54,1976-2016
Leptidea sinapis,Wood White,1985,10,2.61,1976-2016
Leptidea sinapis,Wood White,1986,12,1.57,1976-2016
Leptidea sinapis,Wood White,1987,16,1.91,1976-2016
Leptidea sinapis,Wood White,1988,15,1.54,1976-2016
Leptidea sinapis,Wood White,1989,19,1.95,1976-2016
Leptidea sinapis,Wood White,1990,18,2.24,1976-2016
Leptidea sinapis,Wood White,1991,21,2.04,1976-2016
Leptidea sinapis,Wood White,1992,25,2.17,1976-2016
Leptidea sinapis,Wood White,1993,27,1.9,1976-2016
Leptidea sinapis,Wood White,1994,31,2.01,1976-2016
Leptidea sinapis,Wood White,1995,37,2.1,1976-2016
Leptidea sinapis,Wood White,1996,36,2.01,1976-2016
Leptidea sinapis,Wood White,1997,39,2.04,1976-2016
Leptidea sinapis,Wood White,1998,36,1.87,1976-2016
Leptidea sinapis,Wood White,1999,39,1.82,1976-2016
Leptidea sinapis,Wood White,2000,40,1.96,1976-2016
Leptidea sinapis,Wood White,2001,31,1.79,1976-2016
Leptidea sinapis,Wood White,2002,36,2.01,1976-2016
Leptidea sinapis,Wood White,2003,38,2.1,1976-2016
Leptidea sinapis,Wood White,2004,27,2.21,1976-2016
Leptidea sinapis,Wood White,2005,23,2.14,1976-2016
Leptidea sinapis,Wood White,2006,39,1.51,1976-2016
Leptidea sinapis,Wood White,2007,39,1.81,1976-2016
Leptidea sinapis,Wood White,2008,44,1.33,1976-2016
Leptidea sinapis,Wood White,2009,32,1.28,1976-2016
Leptidea sinapis,Wood White,2010,48,2.13,1976-2016
Leptidea sinapis,Wood White,2011,50,1.87,1976-2016
Leptidea sinapis,Wood White,2012,34,1.52,1976-2016
Leptidea sinapis,Wood White,2013,44,1.52,1976-2016
Leptidea sinapis,Wood White,2014,45,1.7,1976-2016
Leptidea sinapis,Wood White,1979,6,3.2,1976-2016
